weather_id,store_id,weather_date,temperature_c,rainfall_mm,humidity_pct,weather_type
5973,3,2024-04-09,37.3,0.0,56.0,Clear
5974,4,2024-04-09,36.1,0.0,56.3,Clear
5975,5,2024-04-09,35.0,0.0,65.8,Clear
5976,1,2024-04-10,37.9,0.0,54.4,Clear
5977,2,2024-04-10,31.3,0.0,54.1,Clear
5978,3,2024-04-10,33.6,0.0,57.9,Clear
5979,4,2024-04-10,35.2,0.0,49.9,Clear
5980,5,2024-04-10,38.7,0.0,60.5,Clear
5981,1,2024-04-11,35.6,0.0,54.8,Clear
5982,2,2024-04-11,36.8,0.0,52.1,Clear
5983,3,2024-04-11,35.3,0.0,54.1,Clear
5984,4,2024-04-11,31.3,0.0,55.6,Clear
5985,5,2024-04-11,33.9,0.0,53.8,Clear
5986,1,2024-04-12,38.2,0.0,50.8,Clear
5987,2,2024-04-12,34.2,0.0,51.2,Clear
5988,3,2024-04-12,32.9,0.0,52.0,Clear
5989,4,2024-04-12,34.5,0.0,57.9,Clear
5990,5,2024-04-12,35.8,0.0,49.7,Clear
5991,1,2024-04-13,37.4,0.0,50.5,Clear
5992,2,2024-04-13,38.1,0.0,56.6,Clear
5993,3,2024-04-13,34.6,0.0,56.8,Clear
5994,4,2024-04-13,34.9,0.0,57.7,Clear
5995,5,2024-04-13,35.5,0.0,53.3,Clear
5996,1,2024-04-14,36.3,0.0,53.1,Clear
5997,2,2024-04-14,36.9,0.0,57.4,Clear
5998,3,2024-04-14,34.1,0.0,60.1,Clear
5999,4,2024-04-14,35.5,0.0,55.8,Clear
6000,5,2024-04-14,34.7,0.0,63.4,Clear
6001,1,2024-04-15,31.9,0.07,58.6,Cloudy
6002,2,2024-04-15,33.5,0.07,52.6,Cloudy
6003,3,2024-04-15,33.7,0.07,55.3,Cloudy
6004,4,2024-04-15,31.9,0.07,43.8,Cloudy
6005,5,2024-04-15,36.1,0.07,44.4,Cloudy
6006,1,2024-04-16,38.9,0.0,54.2,Clear
6007,2,2024-04-16,38.2,0.0,54.9,Clear
6008,3,2024-04-16,39.0,0.0,52.7,Clear
6009,4,2024-04-16,29.1,0.0,54.6,Clear
6010,5,2024-04-16,39.3,0.0,57.7,Clear
6011,1,2024-04-17,35.8,0.0,59.9,Clear
6012,2,2024-04-17,34.8,0.0,68.1,Clear
6013,3,2024-04-17,33.7,0.0,60.0,Clear
6014,4,2024-04-17,36.9,0.0,51.5,Clear
6015,5,2024-04-17,33.9,0.0,60.1,Clear
6016,1,2024-04-18,35.8,0.0,46.8,Clear
6017,2,2024-04-18,36.6,0.0,56.4,Clear
6018,3,2024-04-18,34.8,0.0,56.8,Clear
6019,4,2024-04-18,34.0,0.0,52.0,Clear
6020,5,2024-04-18,34.4,0.0,52.7,Clear
6021,1,2024-04-19,37.3,0.0,50.2,Clear
6022,2,2024-04-19,40.1,0.0,52.8,Clear
6023,3,2024-04-19,35.1,0.0,59.5,Clear
6024,4,2024-04-19,30.1,0.0,53.8,Clear
6025,5,2024-04-19,33.6,0.0,56.0,Clear
6026,1,2024-04-20,34.8,0.0,54.4,Clear
6027,2,2024-04-20,37.7,0.0,56.5,Clear
6028,3,2024-04-20,35.1,0.0,55.7,Clear
6029,4,2024-04-20,39.6,0.0,55.9,Clear
6030,5,2024-04-20,33.7,0.0,45.5,Clear
6031,1,2024-04-21,33.8,0.0,54.5,Clear
6032,2,2024-04-21,33.6,0.0,56.8,Clear
6033,3,2024-04-21,33.6,0.0,50.4,Clear
6034,4,2024-04-21,36.5,0.0,61.8,Clear
6035,5,2024-04-21,32.2,0.0,56.2,Clear
6036,1,2024-04-22,31.3,0.0,52.1,Clear
6037,2,2024-04-22,37.8,0.0,51.1,Clear
6038,3,2024-04-22,33.0,0.0,55.2,Clear
6039,4,2024-04-22,35.1,0.0,51.1,Clear
6040,5,2024-04-22,40.0,0.0,53.7,Clear
6041,1,2024-04-23,34.0,0.0,57.2,Clear
6042,2,2024-04-23,38.1,0.0,63.3,Clear
6043,3,2024-04-23,33.1,0.0,60.5,Clear
6044,4,2024-04-23,36.4,0.0,59.9,Clear
6045,5,2024-04-23,34.8,0.0,54.1,Clear
6046,1,2024-04-24,37.4,0.0,62.8,Clear
6047,2,2024-04-24,35.5,0.0,54.5,Clear
6048,3,2024-04-24,28.9,0.0,46.9,Clear
6049,4,2024-04-24,34.0,0.0,49.5,Clear
6050,5,2024-04-24,37.0,0.0,48.4,Clear
6051,1,2024-04-25,38.0,0.07,52.0,Cloudy
6052,2,2024-04-25,36.1,0.07,56.0,Cloudy
6053,3,2024-04-25,37.3,0.07,59.3,Cloudy
6054,4,2024-04-25,34.9,0.07,46.5,Cloudy
6055,5,2024-04-25,34.4,0.07,54.9,Cloudy
6056,1,2024-04-26,33.2,0.0,60.7,Clear
6057,2,2024-04-26,35.0,0.0,50.4,Clear
6058,3,2024-04-26,33.9,0.0,64.6,Clear
6059,4,2024-04-26,36.7,0.0,60.2,Clear
6060,5,2024-04-26,32.4,0.0,51.6,Clear
6061,1,2024-04-27,35.5,0.0,54.1,Clear
6062,2,2024-04-27,33.8,0.0,53.2,Clear
6063,3,2024-04-27,33.0,0.0,54.1,Clear
6064,4,2024-04-27,37.8,0.0,47.4,Clear
6065,5,2024-04-27,35.9,0.0,61.9,Clear
6066,1,2024-04-28,33.7,0.0,59.6,Clear
6067,2,2024-04-28,32.5,0.0,54.9,Clear
6068,3,2024-04-28,32.4,0.0,45.6,Clear
6069,4,2024-04-28,34.6,0.0,48.7,Clear
6070,5,2024-04-28,35.0,0.0,60.6,Clear
6071,1,2024-04-29,35.2,0.0,60.1,Clear
6072,2,2024-04-29,36.0,0.0,53.1,Clear
6073,3,2024-04-29,30.2,0.0,63.1,Clear
6074,4,2024-04-29,32.4,0.0,61.9,Clear
6075,5,2024-04-29,36.3,0.0,50.1,Clear
6076,1,2024-04-30,38.8,0.06,52.4,Cloudy
6077,2,2024-04-30,33.2,0.06,55.5,Cloudy
6078,3,2024-04-30,34.6,0.06,61.0,Cloudy
6079,4,2024-04-30,36.8,0.06,46.5,Cloudy
6080,5,2024-04-30,36.1,0.06,54.1,Cloudy
6081,1,2024-05-01,35.6,0.0,61.0,Clear
6082,2,2024-05-01,37.4,0.0,51.3,Clear
6083,3,2024-05-01,34.9,0.0,52.8,Clear
6084,4,2024-05-01,30.8,0.0,54.5,Clear
6085,5,2024-05-01,39.6,0.0,46.4,Clear
6086,1,2024-05-02,34.9,0.0,56.4,Clear
6087,2,2024-05-02,32.6,0.0,47.9,Clear
6088,3,2024-05-02,31.6,0.0,61.7,Clear
6089,4,2024-05-02,32.5,0.0,52.5,Clear
6090,5,2024-05-02,40.3,0.0,51.3,Clear
6091,1,2024-05-03,37.7,0.0,60.1,Clear
6092,2,2024-05-03,31.7,0.0,51.4,Clear
6093,3,2024-05-03,35.8,0.0,64.6,Clear
6094,4,2024-05-03,33.1,0.0,52.5,Clear
6095,5,2024-05-03,36.0,0.0,58.1,Clear
6096,1,2024-05-04,32.9,0.0,52.3,Clear
6097,2,2024-05-04,35.5,0.0,61.3,Clear
6098,3,2024-05-04,34.4,0.0,54.9,Clear
6099,4,2024-05-04,32.4,0.0,64.3,Clear
6100,5,2024-05-04,35.4,0.0,60.4,Clear
6101,1,2024-05-05,35.2,0.0,47.5,Clear
6102,2,2024-05-05,29.6,0.0,61.3,Clear
6103,3,2024-05-05,35.2,0.0,56.0,Clear
6104,4,2024-05-05,31.9,0.0,50.5,Clear
6105,5,2024-05-05,37.7,0.0,63.7,Clear
6106,1,2024-05-06,36.7,0.0,56.0,Clear
6107,2,2024-05-06,34.7,0.0,64.3,Clear
6108,3,2024-05-06,33.9,0.0,61.2,Clear
6109,4,2024-05-06,36.0,0.0,54.9,Clear
6110,5,2024-05-06,38.4,0.0,56.5,Clear
6111,1,2024-05-07,38.1,0.01,61.0,Cloudy
6112,2,2024-05-07,25.3,0.01,57.2,Cloudy
6113,3,2024-05-07,35.5,0.01,54.8,Cloudy
6114,4,2024-05-07,36.5,0.01,56.3,Cloudy
6115,5,2024-05-07,36.7,0.01,53.7,Cloudy
6116,1,2024-05-08,36.4,0.0,57.5,Cloudy
6117,2,2024-05-08,37.9,0.0,60.1,Cloudy
6118,3,2024-05-08,34.7,0.0,60.0,Cloudy
6119,4,2024-05-08,35.4,0.0,64.6,Cloudy
6120,5,2024-05-08,37.7,0.0,51.9,Cloudy
6121,1,2024-05-09,29.7,0.0,58.2,Clear
6122,2,2024-05-09,33.3,0.0,64.4,Clear
6123,3,2024-05-09,35.6,0.0,51.0,Clear
6124,4,2024-05-09,34.3,0.0,51.4,Clear
6125,5,2024-05-09,34.2,0.0,53.4,Clear
6126,1,2024-05-10,35.7,0.0,57.0,Clear
6127,2,2024-05-10,32.5,0.0,46.7,Clear
6128,3,2024-05-10,35.8,0.0,57.7,Clear
6129,4,2024-05-10,36.8,0.0,57.8,Clear
6130,5,2024-05-10,38.9,0.0,60.0,Clear
6131,1,2024-05-11,42.8,0.0,46.2,Clear
6132,2,2024-05-11,29.5,0.0,55.0,Clear
6133,3,2024-05-11,36.3,0.0,54.6,Clear
6134,4,2024-05-11,36.8,0.0,53.6,Clear
6135,5,2024-05-11,33.3,0.0,52.3,Clear
6136,1,2024-05-12,37.1,0.0,52.6,Clear
6137,2,2024-05-12,34.3,0.0,57.9,Clear
6138,3,2024-05-12,34.5,0.0,60.6,Clear
6139,4,2024-05-12,32.7,0.0,49.3,Clear
6140,5,2024-05-12,35.8,0.0,57.0,Clear
6141,1,2024-05-13,38.4,0.0,64.6,Clear
6142,2,2024-05-13,33.4,0.0,62.4,Clear
6143,3,2024-05-13,29.0,0.0,60.4,Clear
6144,4,2024-05-13,32.9,0.0,59.9,Clear
6145,5,2024-05-13,32.6,0.0,54.7,Clear
6146,1,2024-05-14,34.5,0.0,64.1,Clear
6147,2,2024-05-14,34.7,0.0,65.6,Clear
6148,3,2024-05-14,34.0,0.0,62.5,Clear
6149,4,2024-05-14,30.9,0.0,53.6,Clear
6150,5,2024-05-14,33.7,0.0,62.7,Clear
6151,1,2024-05-15,31.7,0.05,49.9,Cloudy
6152,2,2024-05-15,37.3,0.05,59.0,Cloudy
6153,3,2024-05-15,34.2,0.05,52.3,Cloudy
6154,4,2024-05-15,36.8,0.05,49.4,Cloudy
6155,5,2024-05-15,36.1,0.05,56.9,Cloudy
6156,1,2024-05-16,36.0,0.0,55.5,Clear
6157,2,2024-05-16,36.2,0.0,48.3,Clear
6158,3,2024-05-16,36.5,0.0,60.1,Clear
6159,4,2024-05-16,35.8,0.0,58.0,Clear
6160,5,2024-05-16,34.7,0.0,59.5,Clear
6161,1,2024-05-17,32.1,0.0,59.1,Clear
6162,2,2024-05-17,30.9,0.0,56.4,Clear
6163,3,2024-05-17,34.0,0.0,52.8,Clear
6164,4,2024-05-17,35.4,0.0,51.5,Clear
6165,5,2024-05-17,36.3,0.0,55.3,Clear
6166,1,2024-05-18,38.3,0.0,56.0,Clear
6167,2,2024-05-18,36.6,0.0,62.1,Clear
6168,3,2024-05-18,38.5,0.0,57.9,Clear
6169,4,2024-05-18,34.2,0.0,47.9,Clear
6170,5,2024-05-18,35.5,0.0,60.5,Clear
6171,1,2024-05-19,26.4,0.0,59.4,Clear
6172,2,2024-05-19,37.3,0.0,53.5,Clear
6173,3,2024-05-19,37.5,0.0,58.1,Clear
6174,4,2024-05-19,33.3,0.0,61.4,Clear
6175,5,2024-05-19,31.8,0.0,54.7,Clear
6176,1,2024-05-20,35.8,0.03,61.6,Cloudy
6177,2,2024-05-20,38.1,0.03,58.6,Cloudy
6178,3,2024-05-20,30.8,0.03,48.3,Cloudy
6179,4,2024-05-20,35.4,0.03,54.8,Cloudy
6180,5,2024-05-20,33.8,0.03,64.5,Cloudy
6181,1,2024-05-21,37.5,0.05,55.3,Cloudy
6182,2,2024-05-21,41.5,0.05,50.3,Cloudy
6183,3,2024-05-21,33.5,0.05,50.3,Cloudy
6184,4,2024-05-21,38.9,0.05,59.0,Cloudy
6185,5,2024-05-21,33.6,0.05,50.7,Cloudy
6186,1,2024-05-22,35.9,0.0,62.1,Clear
6187,2,2024-05-22,34.8,0.0,57.6,Clear
6188,3,2024-05-22,35.8,0.0,51.9,Clear
6189,4,2024-05-22,34.6,0.0,49.1,Clear
6190,5,2024-05-22,36.2,0.0,58.8,Clear
6191,1,2024-05-23,36.7,0.0,54.4,Clear
6192,2,2024-05-23,38.9,0.0,59.5,Clear
6193,3,2024-05-23,38.5,0.0,62.3,Clear
6194,4,2024-05-23,34.7,0.0,56.9,Clear
6195,5,2024-05-23,36.9,0.0,49.3,Clear
6196,1,2024-05-24,31.8,0.0,54.5,Clear
6197,2,2024-05-24,34.2,0.0,47.8,Clear
6198,3,2024-05-24,35.4,0.0,54.5,Clear
6199,4,2024-05-24,38.0,0.0,65.1,Clear
6200,5,2024-05-24,36.1,0.0,51.5,Clear
6201,1,2024-05-25,35.0,0.0,53.8,Clear
6202,2,2024-05-25,32.8,0.0,52.7,Clear
6203,3,2024-05-25,34.6,0.0,59.0,Clear
6204,4,2024-05-25,36.3,0.0,64.1,Clear
6205,5,2024-05-25,36.7,0.0,57.1,Clear
6206,1,2024-05-26,32.4,0.0,52.2,Clear
6207,2,2024-05-26,33.3,0.0,42.2,Clear
6208,3,2024-05-26,32.5,0.0,63.0,Clear
6209,4,2024-05-26,35.9,0.0,53.1,Clear
6210,5,2024-05-26,36.0,0.0,45.2,Clear
6211,1,2024-05-27,38.2,0.0,54.4,Clear
6212,2,2024-05-27,30.6,0.0,52.9,Clear
6213,3,2024-05-27,38.2,0.0,56.3,Clear
6214,4,2024-05-27,31.5,0.0,66.8,Clear
6215,5,2024-05-27,31.9,0.0,53.8,Clear
6216,1,2024-05-28,33.9,0.01,58.2,Cloudy
6217,2,2024-05-28,38.2,0.01,53.1,Cloudy
6218,3,2024-05-28,32.5,0.01,57.4,Cloudy
6219,4,2024-05-28,36.3,0.01,56.2,Cloudy
6220,5,2024-05-28,35.7,0.01,54.4,Cloudy
6221,1,2024-05-29,37.7,0.55,66.1,Cloudy
6222,2,2024-05-29,35.4,0.55,55.0,Cloudy
6223,3,2024-05-29,35.6,0.55,51.7,Cloudy
6224,4,2024-05-29,36.9,0.55,57.2,Cloudy
6225,5,2024-05-29,33.9,0.55,59.5,Cloudy
6226,1,2024-05-30,32.6,0.0,56.8,Clear
6227,2,2024-05-30,35.6,0.0,59.8,Clear
6228,3,2024-05-30,37.1,0.0,54.5,Clear
6229,4,2024-05-30,33.8,0.0,55.0,Clear
6230,5,2024-05-30,35.9,0.0,57.4,Clear
6231,1,2024-05-31,34.8,0.0,60.0,Clear
6232,2,2024-05-31,33.3,0.0,67.4,Clear
6233,3,2024-05-31,36.9,0.0,49.4,Clear
6234,4,2024-05-31,35.5,0.0,58.9,Clear
6235,5,2024-05-31,34.1,0.0,47.5,Clear
6236,1,2024-06-01,23.6,1.04,77.8,Cloudy
6237,2,2024-06-01,29.3,1.04,83.9,Cloudy
6238,3,2024-06-01,26.3,1.04,82.5,Cloudy
6239,4,2024-06-01,24.3,1.04,87.4,Cloudy
6240,5,2024-06-01,26.0,1.04,82.3,Cloudy
6241,1,2024-06-02,26.2,5.21,75.1,Rainy
6242,2,2024-06-02,28.9,5.21,85.4,Rainy
6243,3,2024-06-02,26.7,5.21,79.8,Rainy
6244,4,2024-06-02,28.0,5.21,87.4,Rainy
6245,5,2024-06-02,28.2,5.21,93.2,Rainy
6246,1,2024-06-03,27.7,0.0,88.7,Clear
6247,2,2024-06-03,28.1,0.0,85.2,Clear
6248,3,2024-06-03,31.2,0.0,80.5,Clear
6249,4,2024-06-03,28.1,0.0,90.9,Clear
6250,5,2024-06-03,28.8,0.0,83.2,Clear
6251,1,2024-06-04,33.2,40.01,86.5,Rainy
6252,2,2024-06-04,26.5,40.01,86.7,Rainy
6253,3,2024-06-04,25.6,40.01,83.3,Rainy
6254,4,2024-06-04,25.6,40.01,77.9,Rainy
6255,5,2024-06-04,22.7,40.01,77.0,Rainy
6256,1,2024-06-05,30.6,12.25,80.1,Rainy
6257,2,2024-06-05,29.3,12.25,89.8,Rainy
6258,3,2024-06-05,28.0,12.25,83.5,Rainy
6259,4,2024-06-05,28.3,12.25,82.9,Rainy
6260,5,2024-06-05,31.0,12.25,94.4,Rainy
6261,1,2024-06-06,22.6,0.0,82.8,Clear
6262,2,2024-06-06,28.0,0.0,87.3,Clear
6263,3,2024-06-06,23.7,0.0,76.3,Clear
6264,4,2024-06-06,31.3,0.0,82.2,Clear
6265,5,2024-06-06,24.3,0.0,79.5,Clear
6266,1,2024-06-07,25.9,0.0,86.2,Clear
6267,2,2024-06-07,25.6,0.0,76.3,Clear
6268,3,2024-06-07,31.6,0.0,87.0,Clear
6269,4,2024-06-07,27.2,0.0,82.4,Clear
6270,5,2024-06-07,31.7,0.0,88.0,Clear
6271,1,2024-06-08,28.1,7.55,87.0,Rainy
6272,2,2024-06-08,26.6,7.55,84.5,Rainy
6273,3,2024-06-08,26.5,7.55,87.0,Rainy
6274,4,2024-06-08,24.7,7.55,87.9,Rainy
6275,5,2024-06-08,28.8,7.55,84.0,Rainy
6276,1,2024-06-09,26.3,6.94,87.7,Rainy
6277,2,2024-06-09,29.5,6.94,82.5,Rainy
6278,3,2024-06-09,26.5,6.94,84.1,Rainy
6279,4,2024-06-09,26.6,6.94,92.6,Rainy
6280,5,2024-06-09,28.8,6.94,85.1,Rainy
6281,1,2024-06-10,26.5,1.48,81.7,Cloudy
6282,2,2024-06-10,29.9,1.48,86.9,Cloudy
6283,3,2024-06-10,21.7,1.48,84.2,Cloudy
6284,4,2024-06-10,28.3,1.48,83.3,Cloudy
6285,5,2024-06-10,28.4,1.48,76.0,Cloudy
6286,1,2024-06-11,28.7,2.42,68.9,Cloudy
6287,2,2024-06-11,25.9,2.42,75.4,Cloudy
6288,3,2024-06-11,27.4,2.42,94.8,Cloudy
6289,4,2024-06-11,27.5,2.42,84.5,Cloudy
6290,5,2024-06-11,30.1,2.42,85.1,Cloudy
6291,1,2024-06-12,30.3,0.0,87.4,Clear
6292,2,2024-06-12,28.7,0.0,84.3,Clear
6293,3,2024-06-12,27.1,0.0,89.6,Clear
6294,4,2024-06-12,27.2,0.0,91.2,Clear
6295,5,2024-06-12,25.4,0.0,92.2,Clear
6296,1,2024-06-13,29.3,6.73,81.7,Rainy
6297,2,2024-06-13,28.1,6.73,82.6,Rainy
6298,3,2024-06-13,27.7,6.73,89.7,Rainy
6299,4,2024-06-13,29.3,6.73,79.4,Rainy
6300,5,2024-06-13,25.3,6.73,86.4,Rainy
6301,1,2024-06-14,32.0,10.49,89.1,Rainy
6302,2,2024-06-14,26.4,10.49,81.4,Rainy
6303,3,2024-06-14,27.4,10.49,83.3,Rainy
6304,4,2024-06-14,31.1,10.49,89.9,Rainy
6305,5,2024-06-14,28.1,10.49,88.4,Rainy
6306,1,2024-06-15,29.0,4.61,88.0,Cloudy
6307,2,2024-06-15,29.2,4.61,81.1,Cloudy
6308,3,2024-06-15,26.3,4.61,83.6,Cloudy
6309,4,2024-06-15,26.2,4.61,77.6,Cloudy
6310,5,2024-06-15,29.7,4.61,86.7,Cloudy
6311,1,2024-06-16,27.4,0.0,84.1,Clear
6312,2,2024-06-16,28.5,0.0,79.6,Clear
6313,3,2024-06-16,24.6,0.0,87.6,Clear
6314,4,2024-06-16,24.2,0.0,83.8,Clear
6315,5,2024-06-16,27.2,0.0,84.4,Clear
6316,1,2024-06-17,21.7,7.09,92.0,Rainy
6317,2,2024-06-17,22.9,7.09,97.2,Rainy
6318,3,2024-06-17,27.0,7.09,91.5,Rainy
6319,4,2024-06-17,30.7,7.09,82.8,Rainy
6320,5,2024-06-17,27.1,7.09,80.8,Rainy
6321,1,2024-06-18,26.0,7.09,87.7,Rainy
6322,2,2024-06-18,25.8,7.09,83.4,Rainy
6323,3,2024-06-18,28.3,7.09,81.8,Rainy
6324,4,2024-06-18,26.8,7.09,92.7,Rainy
6325,5,2024-06-18,27.5,7.09,83.2,Rainy
6326,1,2024-06-19,25.4,5.59,87.1,Rainy
6327,2,2024-06-19,28.6,5.59,76.1,Rainy
6328,3,2024-06-19,32.5,5.59,92.3,Rainy
6329,4,2024-06-19,26.0,5.59,79.4,Rainy
6330,5,2024-06-19,28.6,5.59,77.9,Rainy
6331,1,2024-06-20,32.1,3.18,80.9,Cloudy
6332,2,2024-06-20,27.7,3.18,91.3,Cloudy
6333,3,2024-06-20,27.2,3.18,86.4,Cloudy
6334,4,2024-06-20,30.7,3.18,82.2,Cloudy
6335,5,2024-06-20,24.8,3.18,77.7,Cloudy
6336,1,2024-06-21,30.7,2.14,83.6,Cloudy
6337,2,2024-06-21,24.4,2.14,73.2,Cloudy
6338,3,2024-06-21,35.2,2.14,87.6,Cloudy
6339,4,2024-06-21,28.3,2.14,86.4,Cloudy
6340,5,2024-06-21,24.4,2.14,81.0,Cloudy
6341,1,2024-06-22,26.1,0.15,78.9,Cloudy
6342,2,2024-06-22,26.7,0.15,83.4,Cloudy
6343,3,2024-06-22,33.1,0.15,84.1,Cloudy
6344,4,2024-06-22,25.0,0.15,84.7,Cloudy
6345,5,2024-06-22,28.7,0.15,78.6,Cloudy
6346,1,2024-06-23,28.3,2.01,81.0,Cloudy
6347,2,2024-06-23,26.7,2.01,76.7,Cloudy
6348,3,2024-06-23,27.7,2.01,86.6,Cloudy
6349,4,2024-06-23,25.8,2.01,94.7,Cloudy
6350,5,2024-06-23,30.0,2.01,76.0,Cloudy
6351,1,2024-06-24,31.9,1.11,89.5,Cloudy
6352,2,2024-06-24,32.1,1.11,85.1,Cloudy
6353,3,2024-06-24,27.5,1.11,78.8,Cloudy
6354,4,2024-06-24,28.9,1.11,84.0,Cloudy
6355,5,2024-06-24,27.4,1.11,93.1,Cloudy
6356,1,2024-06-25,24.0,3.03,98.4,Cloudy
6357,2,2024-06-25,27.1,3.03,88.5,Cloudy
6358,3,2024-06-25,30.2,3.03,82.5,Cloudy
6359,4,2024-06-25,30.0,3.03,89.4,Cloudy
6360,5,2024-06-25,26.2,3.03,81.5,Cloudy
6361,1,2024-06-26,31.5,18.72,88.5,Rainy
6362,2,2024-06-26,27.8,18.72,88.0,Rainy
6363,3,2024-06-26,22.9,18.72,81.9,Rainy
6364,4,2024-06-26,28.7,18.72,90.6,Rainy
6365,5,2024-06-26,28.5,18.72,92.3,Rainy
6366,1,2024-06-27,26.8,0.0,84.3,Clear
6367,2,2024-06-27,29.0,0.0,82.8,Clear
6368,3,2024-06-27,31.8,0.0,79.5,Clear
6369,4,2024-06-27,28.8,0.0,88.7,Clear
6370,5,2024-06-27,27.2,0.0,82.3,Clear
6371,1,2024-06-28,26.8,4.26,79.7,Cloudy
6372,2,2024-06-28,30.9,4.26,87.0,Cloudy
6373,3,2024-06-28,30.5,4.26,88.8,Cloudy
6374,4,2024-06-28,33.4,4.26,90.6,Cloudy
6375,5,2024-06-28,26.2,4.26,87.4,Cloudy
6376,1,2024-06-29,24.5,5.87,83.6,Rainy
6377,2,2024-06-29,29.4,5.87,84.7,Rainy
6378,3,2024-06-29,25.3,5.87,77.4,Rainy
6379,4,2024-06-29,33.3,5.87,86.6,Rainy
6380,5,2024-06-29,25.9,5.87,87.3,Rainy
6381,1,2024-06-30,34.6,1.6,75.8,Cloudy
6382,2,2024-06-30,27.5,1.6,79.3,Cloudy
6383,3,2024-06-30,26.1,1.6,86.4,Cloudy
6384,4,2024-06-30,22.8,1.6,84.5,Cloudy
6385,5,2024-06-30,30.9,1.6,80.8,Cloudy
6386,1,2024-07-01,27.2,3.31,82.0,Cloudy
6387,2,2024-07-01,25.0,3.31,87.6,Cloudy
6388,3,2024-07-01,29.5,3.31,79.7,Cloudy
6389,4,2024-07-01,25.7,3.31,85.7,Cloudy
6390,5,2024-07-01,25.6,3.31,85.9,Cloudy
6391,1,2024-07-02,25.0,28.38,87.0,Rainy
6392,2,2024-07-02,27.6,28.38,84.2,Rainy
6393,3,2024-07-02,29.2,28.38,88.5,Rainy
6394,4,2024-07-02,28.1,28.38,84.7,Rainy
6395,5,2024-07-02,33.2,28.38,91.0,Rainy
6396,1,2024-07-03,28.3,0.0,80.0,Clear
6397,2,2024-07-03,30.8,0.0,85.7,Clear
6398,3,2024-07-03,26.6,0.0,83.8,Clear
6399,4,2024-07-03,25.6,0.0,90.3,Clear
6400,5,2024-07-03,29.7,0.0,85.9,Clear
6401,1,2024-07-04,27.9,45.88,81.6,Rainy
6402,2,2024-07-04,22.7,45.88,77.9,Rainy
6403,3,2024-07-04,26.1,45.88,80.5,Rainy
6404,4,2024-07-04,28.7,45.88,89.1,Rainy
6405,5,2024-07-04,27.7,45.88,92.0,Rainy
6406,1,2024-07-05,27.9,12.5,90.5,Rainy
6407,2,2024-07-05,28.3,12.5,85.7,Rainy
6408,3,2024-07-05,23.9,12.5,80.5,Rainy
6409,4,2024-07-05,30.7,12.5,74.6,Rainy
6410,5,2024-07-05,31.4,12.5,87.5,Rainy
6411,1,2024-07-06,32.7,1.18,92.1,Cloudy
6412,2,2024-07-06,27.7,1.18,85.7,Cloudy
6413,3,2024-07-06,26.4,1.18,85.7,Cloudy
6414,4,2024-07-06,26.3,1.18,84.6,Cloudy
6415,5,2024-07-06,32.5,1.18,84.5,Cloudy
6416,1,2024-07-07,28.3,5.19,81.2,Rainy
6417,2,2024-07-07,28.6,5.19,76.9,Rainy
6418,3,2024-07-07,29.7,5.19,79.7,Rainy
6419,4,2024-07-07,28.1,5.19,83.3,Rainy
6420,5,2024-07-07,32.3,5.19,85.9,Rainy
6421,1,2024-07-08,29.4,0.0,92.1,Clear
6422,2,2024-07-08,27.5,0.0,86.7,Clear
6423,3,2024-07-08,31.0,0.0,89.5,Clear
6424,4,2024-07-08,29.3,0.0,83.4,Clear
6425,5,2024-07-08,27.6,0.0,90.7,Clear
6426,1,2024-07-09,26.1,6.24,80.5,Rainy
6427,2,2024-07-09,30.1,6.24,80.4,Rainy
6428,3,2024-07-09,30.0,6.24,87.7,Rainy
6429,4,2024-07-09,26.6,6.24,92.8,Rainy
6430,5,2024-07-09,24.3,6.24,93.3,Rainy
6431,1,2024-07-10,32.0,27.87,89.9,Rainy
6432,2,2024-07-10,26.9,27.87,80.2,Rainy
6433,3,2024-07-10,24.1,27.87,97.1,Rainy
6434,4,2024-07-10,25.7,27.87,78.7,Rainy
6435,5,2024-07-10,28.7,27.87,76.8,Rainy
6436,1,2024-07-11,29.2,4.46,83.1,Cloudy
6437,2,2024-07-11,28.0,4.46,82.8,Cloudy
6438,3,2024-07-11,27.8,4.46,81.2,Cloudy
6439,4,2024-07-11,26.5,4.46,81.9,Cloudy
6440,5,2024-07-11,26.2,4.46,90.2,Cloudy
6441,1,2024-07-12,25.0,2.79,84.2,Cloudy
6442,2,2024-07-12,33.4,2.79,79.9,Cloudy
6443,3,2024-07-12,27.6,2.79,85.4,Cloudy
6444,4,2024-07-12,27.7,2.79,82.7,Cloudy
6445,5,2024-07-12,30.9,2.79,87.3,Cloudy
6446,1,2024-07-13,30.2,4.23,92.9,Cloudy
6447,2,2024-07-13,31.3,4.23,96.6,Cloudy
6448,3,2024-07-13,31.0,4.23,81.7,Cloudy
6449,4,2024-07-13,30.1,4.23,88.6,Cloudy
6450,5,2024-07-13,32.8,4.23,80.2,Cloudy
6451,1,2024-07-14,29.3,9.43,83.9,Rainy
6452,2,2024-07-14,29.2,9.43,77.9,Rainy
6453,3,2024-07-14,30.0,9.43,86.0,Rainy
6454,4,2024-07-14,28.4,9.43,94.8,Rainy
6455,5,2024-07-14,27.0,9.43,86.7,Rainy
6456,1,2024-07-15,33.6,5.01,85.3,Rainy
6457,2,2024-07-15,26.6,5.01,94.4,Rainy
