inventory_id,store_id,product_id,stock_on_hand,reorder_point,safety_stock,max_stock_level,last_updated
3111,17,87,0,280,160,1800,2024-12-31
3112,17,88,5242,280,160,1800,2024-12-31
3113,17,89,0,336,192,2160,2024-12-31
3114,17,90,0,336,192,2160,2024-12-31
3115,17,91,1049,336,192,2160,2024-12-31
3116,17,92,0,336,192,2160,2024-12-31
3117,17,93,0,336,192,2160,2024-12-31
3118,17,94,5952,336,192,2160,2024-12-31
3119,17,95,0,224,128,1440,2024-12-31
3120,17,96,0,224,128,1440,2024-12-31
3121,17,97,10144,224,128,1440,2024-12-31
3122,17,98,0,224,128,1440,2024-12-31
3123,17,99,0,224,128,1440,2024-12-31
3124,17,100,5654,336,192,2160,2024-12-31
3125,17,101,0,336,192,2160,2024-12-31
3126,17,102,0,336,192,2160,2024-12-31
3127,17,103,3905,336,192,2160,2024-12-31
3128,17,104,0,336,192,2160,2024-12-31
3129,17,105,0,336,192,2160,2024-12-31
3130,17,106,5016,336,192,2160,2024-12-31
3131,17,107,0,196,112,1260,2024-12-31
3132,17,108,0,196,112,1260,2024-12-31
3133,17,109,1159,196,112,1260,2024-12-31
3134,17,110,0,196,112,1260,2024-12-31
3135,17,111,0,196,112,1260,2024-12-31
3136,17,112,2654,84,48,540,2024-12-31
3137,17,113,0,84,48,540,2024-12-31
3138,17,114,0,84,48,540,2024-12-31
3139,17,115,2994,385,220,2475,2024-12-31
3140,17,116,0,385,220,2475,2024-12-31
3141,17,117,0,385,220,2475,2024-12-31
3142,17,118,4801,280,160,1800,2024-12-31
3143,17,119,0,280,160,1800,2024-12-31
3144,17,120,0,280,160,1800,2024-12-31
3145,17,121,5460,280,160,1800,2024-12-31
3146,17,122,0,84,48,540,2024-12-31
3147,17,123,0,84,48,540,2024-12-31
3148,17,124,2395,140,80,900,2024-12-31
3149,17,125,0,140,80,900,2024-12-31
3150,17,126,0,70,40,450,2024-12-31
3151,17,127,687,70,40,450,2024-12-31
3152,17,128,0,56,32,360,2024-12-31
3153,17,129,0,56,32,360,2024-12-31
3154,17,130,3438,154,88,990,2024-12-31
3155,17,131,0,154,88,990,2024-12-31
3156,17,132,0,154,88,990,2024-12-31
3157,17,133,597,70,40,450,2024-12-31
3158,17,134,0,70,40,450,2024-12-31
3159,17,135,0,70,40,450,2024-12-31
3160,17,136,499,70,40,450,2024-12-31
3161,17,137,0,175,100,1125,2024-12-31
3162,17,138,0,175,100,1125,2024-12-31
3163,17,139,6678,175,100,1125,2024-12-31
3164,17,140,0,175,100,1125,2024-12-31
3165,17,141,0,140,80,900,2024-12-31
3166,17,142,826,140,80,900,2024-12-31
3167,17,143,0,140,80,900,2024-12-31
3168,17,144,0,140,80,900,2024-12-31
3169,17,145,1032,140,80,900,2024-12-31
3170,17,146,0,112,64,720,2024-12-31
3171,17,147,0,112,64,720,2024-12-31
3172,17,148,1283,112,64,720,2024-12-31
3173,17,149,0,112,64,720,2024-12-31
3174,17,150,0,91,52,585,2024-12-31
3175,17,151,1418,91,52,585,2024-12-31
3176,17,152,0,91,52,585,2024-12-31
3177,17,153,0,140,80,900,2024-12-31
3178,17,154,2026,140,80,900,2024-12-31
3179,17,155,0,140,80,900,2024-12-31
3180,17,156,0,140,80,900,2024-12-31
3181,17,157,258,91,52,585,2024-12-31
3182,17,158,0,91,52,585,2024-12-31
3183,17,159,0,91,52,585,2024-12-31
3184,17,160,535,140,80,900,2024-12-31
3185,17,161,0,140,80,900,2024-12-31
3186,17,162,0,140,80,900,2024-12-31
3187,17,163,652,140,80,900,2024-12-31
3188,17,164,0,140,80,900,2024-12-31
3189,17,165,0,70,40,450,2024-12-31
3190,17,166,1196,70,40,450,2024-12-31
3191,17,167,0,42,24,270,2024-12-31
3192,17,168,0,42,24,270,2024-12-31
3193,17,169,1848,56,32,360,2024-12-31
3194,17,170,0,56,32,360,2024-12-31
3195,17,171,0,56,32,360,2024-12-31
3196,17,172,1530,91,52,585,2024-12-31
3197,17,173,0,91,52,585,2024-12-31
3198,17,174,0,91,52,585,2024-12-31
3199,17,175,756,49,28,315,2024-12-31
3200,17,176,0,49,28,315,2024-12-31
3201,17,177,0,49,28,315,2024-12-31
3202,17,178,671,49,28,315,2024-12-31
3203,17,179,0,49,28,315,2024-12-31
3204,17,180,0,49,28,315,2024-12-31
3205,17,181,282,49,28,315,2024-12-31
3206,17,182,0,84,48,540,2024-12-31
3207,17,183,0,84,48,540,2024-12-31
3208,17,184,455,56,32,360,2024-12-31
3209,17,185,0,56,32,360,2024-12-31
3210,17,186,0,56,32,360,2024-12-31
3211,17,187,1614,56,32,360,2024-12-31
3212,17,188,0,56,32,360,2024-12-31
3213,17,189,0,21,12,135,2024-12-31
3214,18,1,1299,56,32,360,2024-12-31
3215,18,2,0,56,32,360,2024-12-31
3216,18,3,0,56,32,360,2024-12-31
3217,18,4,2186,56,32,360,2024-12-31
3218,18,5,0,56,32,360,2024-12-31
3219,18,6,0,56,32,360,2024-12-31
3220,18,7,1882,56,32,360,2024-12-31
3221,18,8,0,105,60,675,2024-12-31
3222,18,9,0,105,60,675,2024-12-31
3223,18,10,774,105,60,675,2024-12-31
3224,18,11,0,105,60,675,2024-12-31
3225,18,12,0,105,60,675,2024-12-31
3226,18,13,398,105,60,675,2024-12-31
3227,18,14,0,105,60,675,2024-12-31
3228,18,15,0,105,60,675,2024-12-31
3229,18,16,2086,105,60,675,2024-12-31
3230,18,17,0,56,32,360,2024-12-31
3231,18,18,0,56,32,360,2024-12-31
3232,18,19,1135,56,32,360,2024-12-31
3233,18,20,0,56,32,360,2024-12-31
3234,18,21,0,21,12,135,2024-12-31
3235,18,22,210,21,12,135,2024-12-31
3236,18,23,0,21,12,135,2024-12-31
3237,18,24,0,210,120,1350,2024-12-31
3238,18,25,1825,210,120,1350,2024-12-31
3239,18,26,0,210,120,1350,2024-12-31
3240,18,27,0,210,120,1350,2024-12-31
3241,18,28,945,105,60,675,2024-12-31
3242,18,29,0,105,60,675,2024-12-31
3243,18,30,0,105,60,675,2024-12-31
3244,18,31,629,56,32,360,2024-12-31
3245,18,32,0,56,32,360,2024-12-31
3246,18,33,0,56,32,360,2024-12-31
3247,18,34,1549,56,32,360,2024-12-31
3248,18,35,0,56,32,360,2024-12-31
3249,18,36,0,56,32,360,2024-12-31
3250,18,37,1392,56,32,360,2024-12-31
3251,18,38,0,140,80,900,2024-12-31
3252,18,39,0,140,80,900,2024-12-31
3253,18,40,448,140,80,900,2024-12-31
3254,18,41,0,42,24,270,2024-12-31
3255,18,42,0,42,24,270,2024-12-31
3256,18,43,620,42,24,270,2024-12-31
3257,18,44,0,42,24,270,2024-12-31
3258,18,45,0,56,32,360,2024-12-31
3259,18,46,908,56,32,360,2024-12-31
3260,18,47,0,56,32,360,2024-12-31
3261,18,48,0,56,32,360,2024-12-31
3262,18,49,1071,56,32,360,2024-12-31
3263,18,50,0,56,32,360,2024-12-31
3264,18,51,0,56,32,360,2024-12-31
3265,18,52,207,56,32,360,2024-12-31
3266,18,53,0,56,32,360,2024-12-31
3267,18,54,0,56,32,360,2024-12-31
3268,18,55,1262,56,32,360,2024-12-31
3269,18,56,0,70,40,450,2024-12-31
3270,18,57,0,70,40,450,2024-12-31
3271,18,58,1353,70,40,450,2024-12-31
3272,18,59,0,70,40,450,2024-12-31
3273,18,60,0,70,40,450,2024-12-31
3274,18,61,2108,70,40,450,2024-12-31
3275,18,62,0,70,40,450,2024-12-31
3276,18,63,0,35,20,225,2024-12-31
3277,18,64,136,35,20,225,2024-12-31
3278,18,65,0,35,20,225,2024-12-31
3279,18,66,0,35,20,225,2024-12-31
3280,18,67,382,70,40,450,2024-12-31
3281,18,68,0,70,40,450,2024-12-31
3282,18,69,0,70,40,450,2024-12-31
3283,18,70,1101,70,40,450,2024-12-31
3284,18,71,0,28,16,180,2024-12-31
3285,18,72,0,28,16,180,2024-12-31
3286,18,73,280,28,16,180,2024-12-31
3287,18,74,0,28,16,180,2024-12-31
3288,18,75,0,28,16,180,2024-12-31
3289,18,76,425,28,16,180,2024-12-31
3290,18,77,0,28,16,180,2024-12-31
3291,18,78,0,28,16,180,2024-12-31
3292,18,79,1362,84,48,540,2024-12-31
3293,18,80,0,84,48,540,2024-12-31
3294,18,81,0,84,48,540,2024-12-31
3295,18,82,475,84,48,540,2024-12-31
3296,18,83,0,84,48,540,2024-12-31
3297,18,84,0,105,60,675,2024-12-31
3298,18,85,1727,105,60,675,2024-12-31
3299,18,86,0,105,60,675,2024-12-31
3300,18,87,0,105,60,675,2024-12-31
3301,18,88,2851,105,60,675,2024-12-31
3302,18,89,0,126,72,810,2024-12-31
3303,18,90,0,126,72,810,2024-12-31
3304,18,91,3204,126,72,810,2024-12-31
3305,18,92,0,126,72,810,2024-12-31
3306,18,93,0,126,72,810,2024-12-31
3307,18,94,2288,126,72,810,2024-12-31
3308,18,95,0,84,48,540,2024-12-31
3309,18,96,0,84,48,540,2024-12-31
3310,18,97,2519,84,48,540,2024-12-31
3311,18,98,0,84,48,540,2024-12-31
3312,18,99,0,84,48,540,2024-12-31
3313,18,100,934,126,72,810,2024-12-31
3314,18,101,0,126,72,810,2024-12-31
3315,18,102,0,126,72,810,2024-12-31
3316,18,103,1637,126,72,810,2024-12-31
3317,18,104,0,126,72,810,2024-12-31
3318,18,105,0,126,72,810,2024-12-31
3319,18,106,506,126,72,810,2024-12-31
3320,18,107,0,70,40,450,2024-12-31
3321,18,108,0,70,40,450,2024-12-31
3322,18,109,1127,70,40,450,2024-12-31
3323,18,110,0,70,40,450,2024-12-31
3324,18,111,0,70,40,450,2024-12-31
3325,18,112,809,35,20,225,2024-12-31
3326,18,113,0,35,20,225,2024-12-31
3327,18,114,0,35,20,225,2024-12-31
3328,18,115,3656,140,80,900,2024-12-31
3329,18,116,0,140,80,900,2024-12-31
3330,18,117,0,140,80,900,2024-12-31
3331,18,118,1237,105,60,675,2024-12-31
3332,18,119,0,105,60,675,2024-12-31
3333,18,120,0,105,60,675,2024-12-31
3334,18,121,2625,105,60,675,2024-12-31
3335,18,122,0,35,20,225,2024-12-31
3336,18,123,0,35,20,225,2024-12-31
3337,18,124,339,56,32,360,2024-12-31
3338,18,125,0,56,32,360,2024-12-31
3339,18,126,0,28,16,180,2024-12-31
3340,18,127,235,28,16,180,2024-12-31
3341,18,128,0,21,12,135,2024-12-31
3342,18,129,0,21,12,135,2024-12-31
3343,18,130,1646,56,32,360,2024-12-31
3344,18,131,0,56,32,360,2024-12-31
3345,18,132,0,56,32,360,2024-12-31
3346,18,133,24,28,16,180,2024-12-31
3347,18,134,0,28,16,180,2024-12-31
3348,18,135,0,28,16,180,2024-12-31
3349,18,136,30,28,16,180,2024-12-31
3350,18,137,0,70,40,450,2024-12-31
3351,18,138,0,70,40,450,2024-12-31
3352,18,139,374,70,40,450,2024-12-31
3353,18,140,0,70,40,450,2024-12-31
3354,18,141,0,56,32,360,2024-12-31
3355,18,142,838,56,32,360,2024-12-31
3356,18,143,0,56,32,360,2024-12-31
3357,18,144,0,56,32,360,2024-12-31
3358,18,145,579,56,32,360,2024-12-31
3359,18,146,0,42,24,270,2024-12-31
3360,18,147,0,42,24,270,2024-12-31
3361,18,148,541,42,24,270,2024-12-31
3362,18,149,0,42,24,270,2024-12-31
3363,18,150,0,35,20,225,2024-12-31
3364,18,151,935,35,20,225,2024-12-31
3365,18,152,0,35,20,225,2024-12-31
3366,18,153,0,56,32,360,2024-12-31
3367,18,154,831,56,32,360,2024-12-31
3368,18,155,0,56,32,360,2024-12-31
3369,18,156,0,56,32,360,2024-12-31
3370,18,157,296,35,20,225,2024-12-31
3371,18,158,0,35,20,225,2024-12-31
3372,18,159,0,35,20,225,2024-12-31
3373,18,160,220,56,32,360,2024-12-31
3374,18,161,0,56,32,360,2024-12-31
3375,18,162,0,56,32,360,2024-12-31
3376,18,163,337,56,32,360,2024-12-31
3377,18,164,0,56,32,360,2024-12-31
3378,18,165,0,28,16,180,2024-12-31
3379,18,166,906,28,16,180,2024-12-31
3380,18,167,0,14,8,90,2024-12-31
3381,18,168,0,14,8,90,2024-12-31
3382,18,169,183,21,12,135,2024-12-31
3383,18,170,0,21,12,135,2024-12-31
3384,18,171,0,21,12,135,2024-12-31
3385,18,172,902,35,20,225,2024-12-31
3386,18,173,0,35,20,225,2024-12-31
3387,18,174,0,35,20,225,2024-12-31
3388,18,175,105,21,12,135,2024-12-31
3389,18,176,0,21,12,135,2024-12-31
3390,18,177,0,21,12,135,2024-12-31
3391,18,178,579,21,12,135,2024-12-31
3392,18,179,0,21,12,135,2024-12-31
3393,18,180,0,21,12,135,2024-12-31
3394,18,181,326,21,12,135,2024-12-31
3395,18,182,0,35,20,225,2024-12-31
3396,18,183,0,35,20,225,2024-12-31
3397,18,184,117,21,12,135,2024-12-31
3398,18,185,0,21,12,135,2024-12-31
3399,18,186,0,21,12,135,2024-12-31
3400,18,187,142,21,12,135,2024-12-31
3401,18,188,0,21,12,135,2024-12-31
3402,18,189,0,7,4,45,2024-12-31
3403,19,1,431,56,32,360,2024-12-31
3404,19,2,0,56,32,360,2024-12-31
3405,19,3,0,56,32,360,2024-12-31
3406,19,4,1880,56,32,360,2024-12-31
3407,19,5,0,56,32,360,2024-12-31
3408,19,6,0,56,32,360,2024-12-31
3409,19,7,1082,56,32,360,2024-12-31
3410,19,8,0,105,60,675,2024-12-31
3411,19,9,0,105,60,675,2024-12-31
3412,19,10,2496,105,60,675,2024-12-31
3413,19,11,0,105,60,675,2024-12-31
3414,19,12,0,105,60,675,2024-12-31
3415,19,13,1982,105,60,675,2024-12-31
3416,19,14,0,105,60,675,2024-12-31
3417,19,15,0,105,60,675,2024-12-31
3418,19,16,1074,105,60,675,2024-12-31
3419,19,17,0,56,32,360,2024-12-31
3420,19,18,0,56,32,360,2024-12-31
3421,19,19,975,56,32,360,2024-12-31
3422,19,20,0,56,32,360,2024-12-31
3423,19,21,0,21,12,135,2024-12-31
3424,19,22,72,21,12,135,2024-12-31
3425,19,23,0,21,12,135,2024-12-31
3426,19,24,0,210,120,1350,2024-12-31
3427,19,25,741,210,120,1350,2024-12-31
3428,19,26,0,210,120,1350,2024-12-31
3429,19,27,0,210,120,1350,2024-12-31
3430,19,28,3993,105,60,675,2024-12-31
3431,19,29,0,105,60,675,2024-12-31
3432,19,30,0,105,60,675,2024-12-31
3433,19,31,1484,56,32,360,2024-12-31
3434,19,32,0,56,32,360,2024-12-31
3435,19,33,0,56,32,360,2024-12-31
3436,19,34,950,56,32,360,2024-12-31
3437,19,35,0,56,32,360,2024-12-31
3438,19,36,0,56,32,360,2024-12-31
3439,19,37,952,56,32,360,2024-12-31
3440,19,38,0,140,80,900,2024-12-31
3441,19,39,0,140,80,900,2024-12-31
3442,19,40,327,140,80,900,2024-12-31
3443,19,41,0,42,24,270,2024-12-31
3444,19,42,0,42,24,270,2024-12-31
3445,19,43,1149,42,24,270,2024-12-31
3446,19,44,0,42,24,270,2024-12-31
3447,19,45,0,56,32,360,2024-12-31
3448,19,46,84,56,32,360,2024-12-31
3449,19,47,0,56,32,360,2024-12-31
3450,19,48,0,56,32,360,2024-12-31
3451,19,49,532,56,32,360,2024-12-31
3452,19,50,0,56,32,360,2024-12-31
3453,19,51,0,56,32,360,2024-12-31
3454,19,52,950,56,32,360,2024-12-31
3455,19,53,0,56,32,360,2024-12-31
3456,19,54,0,56,32,360,2024-12-31
3457,19,55,1523,56,32,360,2024-12-31
3458,19,56,0,70,40,450,2024-12-31
3459,19,57,0,70,40,450,2024-12-31
3460,19,58,1556,70,40,450,2024-12-31
3461,19,59,0,70,40,450,2024-12-31
3462,19,60,0,70,40,450,2024-12-31
3463,19,61,1686,70,40,450,2024-12-31
3464,19,62,0,70,40,450,2024-12-31
3465,19,63,0,35,20,225,2024-12-31
3466,19,64,29,35,20,225,2024-12-31
3467,19,65,0,35,20,225,2024-12-31
3468,19,66,0,35,20,225,2024-12-31
3469,19,67,2103,70,40,450,2024-12-31
3470,19,68,0,70,40,450,2024-12-31
3471,19,69,0,70,40,450,2024-12-31
3472,19,70,256,70,40,450,2024-12-31
3473,19,71,0,28,16,180,2024-12-31
3474,19,72,0,28,16,180,2024-12-31
3475,19,73,236,28,16,180,2024-12-31
3476,19,74,0,28,16,180,2024-12-31
3477,19,75,0,28,16,180,2024-12-31
3478,19,76,84,28,16,180,2024-12-31
3479,19,77,0,28,16,180,2024-12-31
3480,19,78,0,28,16,180,2024-12-31
3481,19,79,1180,84,48,540,2024-12-31
3482,19,80,0,84,48,540,2024-12-31
3483,19,81,0,84,48,540,2024-12-31
3484,19,82,1155,84,48,540,2024-12-31
3485,19,83,0,84,48,540,2024-12-31
3486,19,84,0,105,60,675,2024-12-31
3487,19,85,1819,105,60,675,2024-12-31
3488,19,86,0,105,60,675,2024-12-31
3489,19,87,0,105,60,675,2024-12-31
3490,19,88,561,105,60,675,2024-12-31
3491,19,89,0,126,72,810,2024-12-31
3492,19,90,0,126,72,810,2024-12-31
3493,19,91,1146,126,72,810,2024-12-31
3494,19,92,0,126,72,810,2024-12-31
3495,19,93,0,126,72,810,2024-12-31
3496,19,94,2895,126,72,810,2024-12-31
3497,19,95,0,84,48,540,2024-12-31
3498,19,96,0,84,48,540,2024-12-31
3499,19,97,1459,84,48,540,2024-12-31
3500,19,98,0,84,48,540,2024-12-31
3501,19,99,0,84,48,540,2024-12-31
3502,19,100,440,126,72,810,2024-12-31
3503,19,101,0,126,72,810,2024-12-31
3504,19,102,0,126,72,810,2024-12-31
3505,19,103,1602,126,72,810,2024-12-31
3506,19,104,0,126,72,810,2024-12-31
3507,19,105,0,126,72,810,2024-12-31
3508,19,106,178,126,72,810,2024-12-31
3509,19,107,0,70,40,450,2024-12-31
3510,19,108,0,70,40,450,2024-12-31
3511,19,109,487,70,40,450,2024-12-31
3512,19,110,0,70,40,450,2024-12-31
3513,19,111,0,70,40,450,2024-12-31
3514,19,112,379,35,20,225,2024-12-31
3515,19,113,0,35,20,225,2024-12-31
3516,19,114,0,35,20,225,2024-12-31
3517,19,115,360,140,80,900,2024-12-31
3518,19,116,0,140,80,900,2024-12-31
3519,19,117,0,140,80,900,2024-12-31
3520,19,118,325,105,60,675,2024-12-31
3521,19,119,0,105,60,675,2024-12-31
3522,19,120,0,105,60,675,2024-12-31
3523,19,121,1214,105,60,675,2024-12-31
3524,19,122,0,35,20,225,2024-12-31
3525,19,123,0,35,20,225,2024-12-31
3526,19,124,1194,56,32,360,2024-12-31
3527,19,125,0,56,32,360,2024-12-31
3528,19,126,0,28,16,180,2024-12-31
3529,19,127,728,28,16,180,2024-12-31
3530,19,128,0,21,12,135,2024-12-31
3531,19,129,0,21,12,135,2024-12-31
3532,19,130,1314,56,32,360,2024-12-31
3533,19,131,0,56,32,360,2024-12-31
3534,19,132,0,56,32,360,2024-12-31
3535,19,133,167,28,16,180,2024-12-31
3536,19,134,0,28,16,180,2024-12-31
3537,19,135,0,28,16,180,2024-12-31
3538,19,136,480,28,16,180,2024-12-31
3539,19,137,0,70,40,450,2024-12-31
3540,19,138,0,70,40,450,2024-12-31
3541,19,139,1185,70,40,450,2024-12-31
3542,19,140,0,70,40,450,2024-12-31
3543,19,141,0,56,32,360,2024-12-31
3544,19,142,1136,56,32,360,2024-12-31
3545,19,143,0,56,32,360,2024-12-31
3546,19,144,0,56,32,360,2024-12-31
3547,19,145,1052,56,32,360,2024-12-31
3548,19,146,0,42,24,270,2024-12-31
3549,19,147,0,42,24,270,2024-12-31
3550,19,148,936,42,24,270,2024-12-31
3551,19,149,0,42,24,270,2024-12-31
3552,19,150,0,35,20,225,2024-12-31
3553,19,151,917,35,20,225,2024-12-31
3554,19,152,0,35,20,225,2024-12-31
3555,19,153,0,56,32,360,2024-12-31
3556,19,154,2261,56,32,360,2024-12-31
3557,19,155,0,56,32,360,2024-12-31
3558,19,156,0,56,32,360,2024-12-31
3559,19,157,863,35,20,225,2024-12-31
3560,19,158,0,35,20,225,2024-12-31
3561,19,159,0,35,20,225,2024-12-31
3562,19,160,1460,56,32,360,2024-12-31
3563,19,161,0,56,32,360,2024-12-31
3564,19,162,0,56,32,360,2024-12-31
3565,19,163,387,56,32,360,2024-12-31
3566,19,164,0,56,32,360,2024-12-31
3567,19,165,0,28,16,180,2024-12-31
3568,19,166,367,28,16,180,2024-12-31
3569,19,167,0,14,8,90,2024-12-31
3570,19,168,0,14,8,90,2024-12-31
3571,19,169,165,21,12,135,2024-12-31
3572,19,170,0,21,12,135,2024-12-31
3573,19,171,0,21,12,135,2024-12-31
3574,19,172,589,35,20,225,2024-12-31
3575,19,173,0,35,20,225,2024-12-31
3576,19,174,0,35,20,225,2024-12-31
3577,19,175,437,21,12,135,2024-12-31
3578,19,176,0,21,12,135,2024-12-31
3579,19,177,0,21,12,135,2024-12-31
3580,19,178,241,21,12,135,2024-12-31
3581,19,179,0,21,12,135,2024-12-31
3582,19,180,0,21,12,135,2024-12-31
3583,19,181,454,21,12,135,2024-12-31
3584,19,182,0,35,20,225,2024-12-31
3585,19,183,0,35,20,225,2024-12-31
3586,19,184,412,21,12,135,2024-12-31
3587,19,185,0,21,12,135,2024-12-31
3588,19,186,0,21,12,135,2024-12-31
3589,19,187,175,21,12,135,2024-12-31
3590,19,188,0,21,12,135,2024-12-31
3591,19,189,0,7,4,45,2024-12-31
3592,20,1,49,56,32,360,2024-12-31
3593,20,2,0,56,32,360,2024-12-31
3594,20,3,0,56,32,360,2024-12-31
3595,20,4,1534,56,32,360,2024-12-31
3596,20,5,0,56,32,360,2024-12-31
3597,20,6,0,56,32,360,2024-12-31
3598,20,7,1306,56,32,360,2024-12-31
3599,20,8,0,105,60,675,2024-12-31
3600,20,9,0,105,60,675,2024-12-31
3601,20,10,239,105,60,675,2024-12-31
3602,20,11,0,105,60,675,2024-12-31
3603,20,12,0,105,60,675,2024-12-31
3604,20,13,3188,105,60,675,2024-12-31
3605,20,14,0,105,60,675,2024-12-31
3606,20,15,0,105,60,675,2024-12-31
3607,20,16,1166,105,60,675,2024-12-31
3608,20,17,0,56,32,360,2024-12-31
3609,20,18,0,56,32,360,2024-12-31
3610,20,19,1034,56,32,360,2024-12-31
3611,20,20,0,56,32,360,2024-12-31
3612,20,21,0,21,12,135,2024-12-31
3613,20,22,120,21,12,135,2024-12-31
3614,20,23,0,21,12,135,2024-12-31
3615,20,24,0,210,120,1350,2024-12-31
3616,20,25,1998,210,120,1350,2024-12-31
3617,20,26,0,210,120,1350,2024-12-31
3618,20,27,0,210,120,1350,2024-12-31
3619,20,28,2156,105,60,675,2024-12-31
3620,20,29,0,105,60,675,2024-12-31
3621,20,30,0,105,60,675,2024-12-31
3622,20,31,1188,56,32,360,2024-12-31
3623,20,32,0,56,32,360,2024-12-31
3624,20,33,0,56,32,360,2024-12-31
3625,20,34,1757,56,32,360,2024-12-31
3626,20,35,0,56,32,360,2024-12-31
3627,20,36,0,56,32,360,2024-12-31
3628,20,37,885,56,32,360,2024-12-31
3629,20,38,0,140,80,900,2024-12-31
3630,20,39,0,140,80,900,2024-12-31
3631,20,40,2116,140,80,900,2024-12-31
3632,20,41,0,42,24,270,2024-12-31
3633,20,42,0,42,24,270,2024-12-31
3634,20,43,565,42,24,270,2024-12-31
3635,20,44,0,42,24,270,2024-12-31
3636,20,45,0,56,32,360,2024-12-31
3637,20,46,678,56,32,360,2024-12-31
3638,20,47,0,56,32,360,2024-12-31
3639,20,48,0,56,32,360,2024-12-31
3640,20,49,1497,56,32,360,2024-12-31
3641,20,50,0,56,32,360,2024-12-31
3642,20,51,0,56,32,360,2024-12-31
3643,20,52,278,56,32,360,2024-12-31
3644,20,53,0,56,32,360,2024-12-31
3645,20,54,0,56,32,360,2024-12-31
3646,20,55,873,56,32,360,2024-12-31
3647,20,56,0,70,40,450,2024-12-31
3648,20,57,0,70,40,450,2024-12-31
3649,20,58,508,70,40,450,2024-12-31
3650,20,59,0,70,40,450,2024-12-31
3651,20,60,0,70,40,450,2024-12-31
3652,20,61,1848,70,40,450,2024-12-31
3653,20,62,0,70,40,450,2024-12-31
3654,20,63,0,35,20,225,2024-12-31
3655,20,64,734,35,20,225,2024-12-31
3656,20,65,0,35,20,225,2024-12-31
3657,20,66,0,35,20,225,2024-12-31
3658,20,67,1333,70,40,450,2024-12-31
3659,20,68,0,70,40,450,2024-12-31
3660,20,69,0,70,40,450,2024-12-31
3661,20,70,454,70,40,450,2024-12-31
3662,20,71,0,28,16,180,2024-12-31
3663,20,72,0,28,16,180,2024-12-31
3664,20,73,323,28,16,180,2024-12-31
3665,20,74,0,28,16,180,2024-12-31
3666,20,75,0,28,16,180,2024-12-31
3667,20,76,722,28,16,180,2024-12-31
3668,20,77,0,28,16,180,2024-12-31
3669,20,78,0,28,16,180,2024-12-31
3670,20,79,803,84,48,540,2024-12-31
3671,20,80,0,84,48,540,2024-12-31
3672,20,81,0,84,48,540,2024-12-31
3673,20,82,225,84,48,540,2024-12-31
3674,20,83,0,84,48,540,2024-12-31
3675,20,84,0,105,60,675,2024-12-31
3676,20,85,2100,105,60,675,2024-12-31
3677,20,86,0,105,60,675,2024-12-31
3678,20,87,0,105,60,675,2024-12-31
3679,20,88,2899,105,60,675,2024-12-31
3680,20,89,0,126,72,810,2024-12-31
3681,20,90,0,126,72,810,2024-12-31
3682,20,91,3531,126,72,810,2024-12-31
3683,20,92,0,126,72,810,2024-12-31
3684,20,93,0,126,72,810,2024-12-31
3685,20,94,1916,126,72,810,2024-12-31
3686,20,95,0,84,48,540,2024-12-31
3687,20,96,0,84,48,540,2024-12-31
3688,20,97,1889,84,48,540,2024-12-31
3689,20,98,0,84,48,540,2024-12-31
3690,20,99,0,84,48,540,2024-12-31
3691,20,100,604,126,72,810,2024-12-31
3692,20,101,0,126,72,810,2024-12-31
3693,20,102,0,126,72,810,2024-12-31
3694,20,103,1312,126,72,810,2024-12-31
3695,20,104,0,126,72,810,2024-12-31
3696,20,105,0,126,72,810,2024-12-31
3697,20,106,118,126,72,810,2024-12-31
3698,20,107,0,70,40,450,2024-12-31
3699,20,108,0,70,40,450,2024-12-31
3700,20,109,1089,70,40,450,2024-12-31
3701,20,110,0,70,40,450,2024-12-31
3702,20,111,0,70,40,450,2024-12-31
3703,20,112,908,35,20,225,2024-12-31
3704,20,113,0,35,20,225,2024-12-31
3705,20,114,0,35,20,225,2024-12-31
3706,20,115,2855,140,80,900,2024-12-31
3707,20,116,0,140,80,900,2024-12-31
3708,20,117,0,140,80,900,2024-12-31
3709,20,118,606,105,60,675,2024-12-31
3710,20,119,0,105,60,675,2024-12-31
3711,20,120,0,105,60,675,2024-12-31
3712,20,121,2212,105,60,675,2024-12-31
3713,20,122,0,35,20,225,2024-12-31
3714,20,123,0,35,20,225,2024-12-31
3715,20,124,743,56,32,360,2024-12-31
3716,20,125,0,56,32,360,2024-12-31
3717,20,126,0,28,16,180,2024-12-31
3718,20,127,452,28,16,180,2024-12-31
3719,20,128,0,21,12,135,2024-12-31
3720,20,129,0,21,12,135,2024-12-31
3721,20,130,588,56,32,360,2024-12-31
3722,20,131,0,56,32,360,2024-12-31
3723,20,132,0,56,32,360,2024-12-31
3724,20,133,801,28,16,180,2024-12-31
3725,20,134,0,28,16,180,2024-12-31
3726,20,135,0,28,16,180,2024-12-31
3727,20,136,198,28,16,180,2024-12-31
3728,20,137,0,70,40,450,2024-12-31
3729,20,138,0,70,40,450,2024-12-31
3730,20,139,1617,70,40,450,2024-12-31
3731,20,140,0,70,40,450,2024-12-31
3732,20,141,0,56,32,360,2024-12-31
3733,20,142,314,56,32,360,2024-12-31
3734,20,143,0,56,32,360,2024-12-31
3735,20,144,0,56,32,360,2024-12-31
3736,20,145,572,56,32,360,2024-12-31
3737,20,146,0,42,24,270,2024-12-31
