po_id,supplier_id,store_id,order_date,expected_delivery,status,total_cost
1659,1,23,2021-02-10,2021-02-13,DELIVERED,155541.0
1660,4,23,2021-02-10,2021-02-16,DELIVERED,72984.06
1661,3,23,2021-02-10,2021-02-15,DELIVERED,19315.99
1662,4,23,2021-02-10,2021-02-17,DELIVERED,104624.52
1663,4,23,2021-02-10,2021-02-17,DELIVERED,37442.42
1664,1,24,2021-02-10,2021-02-15,DELIVERED,18592.29
1665,4,24,2021-02-10,2021-02-16,DELIVERED,32524.74
1666,4,24,2021-02-10,2021-02-17,DELIVERED,12635.81
1667,3,24,2021-02-10,2021-02-16,DELIVERED,19877.62
1668,6,24,2021-02-10,2021-02-15,DELIVERED,20419.75
1669,4,24,2021-02-10,2021-02-17,DELIVERED,16044.56
1670,1,24,2021-02-10,2021-02-15,DELIVERED,10732.2
1671,2,24,2021-02-10,2021-02-16,DELIVERED,30410.64
1672,7,24,2021-02-10,2021-02-15,DELIVERED,8231.51
1673,1,24,2021-02-10,2021-02-14,DELIVERED,17306.64
1674,4,24,2021-02-10,2021-02-16,DELIVERED,10179.39
1675,3,25,2021-02-10,2021-02-14,DELIVERED,66575.6
1676,3,25,2021-02-10,2021-02-14,DELIVERED,19067.21
1677,1,25,2021-02-10,2021-02-13,DELIVERED,101768.53
1678,7,25,2021-02-10,2021-02-14,DELIVERED,46000.66
1679,1,1,2021-02-11,2021-02-13,DELIVERED,154780.08
1680,4,1,2021-02-11,2021-02-20,DELIVERED,109309.2
1681,5,1,2021-02-11,2021-02-16,DELIVERED,71984.36
1682,1,2,2021-02-11,2021-02-14,DELIVERED,42039.54
1683,4,2,2021-02-11,2021-02-20,DELIVERED,86732.64
1684,6,2,2021-02-11,2021-02-17,DELIVERED,57443.1
1685,4,2,2021-02-11,2021-02-20,DELIVERED,35191.5
1686,4,2,2021-02-11,2021-02-20,DELIVERED,46087.18
1687,2,2,2021-02-11,2021-02-15,DELIVERED,85132.83
1688,3,2,2021-02-11,2021-02-16,DELIVERED,22007.37
1689,6,2,2021-02-11,2021-02-16,DELIVERED,74929.92
1690,5,2,2021-02-11,2021-02-15,DELIVERED,66312.85
1691,7,2,2021-02-11,2021-02-16,DELIVERED,20552.56
1692,4,2,2021-02-11,2021-02-19,DELIVERED,23481.92
1693,6,3,2021-02-11,2021-02-16,DELIVERED,15059.1
1694,3,3,2021-02-11,2021-02-16,DELIVERED,41599.57
1695,4,3,2021-02-11,2021-02-20,DELIVERED,224083.86
1696,7,3,2021-02-11,2021-02-15,DELIVERED,133224.0
1697,4,4,2021-02-11,2021-02-20,DELIVERED,83331.36
1698,6,4,2021-02-11,2021-02-16,DELIVERED,32743.62
1699,4,4,2021-02-11,2021-02-20,DELIVERED,110257.29
1700,2,4,2021-02-11,2021-02-15,DELIVERED,81272.88
1701,6,4,2021-02-11,2021-02-17,DELIVERED,48657.63
1702,4,4,2021-02-11,2021-02-20,DELIVERED,24383.19
1703,4,4,2021-02-11,2021-02-20,DELIVERED,120186.22
1704,4,5,2021-02-11,2021-02-19,DELIVERED,14311.5
1705,6,5,2021-02-11,2021-02-17,DELIVERED,37428.0
1706,4,5,2021-02-11,2021-02-19,DELIVERED,25391.54
1707,4,5,2021-02-11,2021-02-20,DELIVERED,41660.19
1708,6,5,2021-02-11,2021-02-16,DELIVERED,18236.7
1709,7,5,2021-02-11,2021-02-15,DELIVERED,12814.88
1710,1,5,2021-02-11,2021-02-14,DELIVERED,40921.38
1711,7,5,2021-02-11,2021-02-15,DELIVERED,19856.4
1712,6,6,2021-02-11,2021-02-17,DELIVERED,7508.25
1713,3,6,2021-02-11,2021-02-16,DELIVERED,22088.0
1714,4,7,2021-02-11,2021-02-20,DELIVERED,236130.18
1715,4,8,2021-02-11,2021-02-19,DELIVERED,34495.5
1716,3,8,2021-02-11,2021-02-16,DELIVERED,30294.36
1717,4,8,2021-02-11,2021-02-19,DELIVERED,119294.3
1718,1,8,2021-02-11,2021-02-14,DELIVERED,26071.04
1719,4,9,2021-02-11,2021-02-19,DELIVERED,33582.0
1720,4,9,2021-02-11,2021-02-19,DELIVERED,72718.18
1721,3,9,2021-02-11,2021-02-16,DELIVERED,31781.68
1722,5,9,2021-02-11,2021-02-16,DELIVERED,30578.52
1723,6,9,2021-02-11,2021-02-17,DELIVERED,31985.79
1724,4,9,2021-02-11,2021-02-19,DELIVERED,117733.44
1725,6,10,2021-02-11,2021-02-16,DELIVERED,29589.9
1726,6,10,2021-02-11,2021-02-17,DELIVERED,31648.68
1727,1,10,2021-02-11,2021-02-14,DELIVERED,44431.47
1728,1,11,2021-02-11,2021-02-13,DELIVERED,347740.44
1729,4,11,2021-02-11,2021-02-18,DELIVERED,72601.5
1730,3,11,2021-02-11,2021-02-16,DELIVERED,42559.15
1731,4,11,2021-02-11,2021-02-19,DELIVERED,232058.97
1732,6,11,2021-02-11,2021-02-16,DELIVERED,166127.52
1733,4,11,2021-02-11,2021-02-18,DELIVERED,82357.08
1734,6,11,2021-02-11,2021-02-16,DELIVERED,93613.8
1735,4,11,2021-02-11,2021-02-18,DELIVERED,256872.96
1736,7,12,2021-02-11,2021-02-15,DELIVERED,31646.22
1737,2,12,2021-02-11,2021-02-14,DELIVERED,37561.2
1738,5,12,2021-02-11,2021-02-16,DELIVERED,30454.62
1739,6,12,2021-02-11,2021-02-16,DELIVERED,48578.34
1740,1,12,2021-02-11,2021-02-14,DELIVERED,103373.29
1741,4,12,2021-02-11,2021-02-19,DELIVERED,99075.2
1742,4,13,2021-02-11,2021-02-17,DELIVERED,69208.5
1743,6,13,2021-02-11,2021-02-17,DELIVERED,243905.8
1744,3,13,2021-02-11,2021-02-18,DELIVERED,149990.4
1745,4,13,2021-02-11,2021-02-17,DELIVERED,158198.6
1746,6,13,2021-02-11,2021-02-18,DELIVERED,179026.64
1747,6,13,2021-02-11,2021-02-18,DELIVERED,61453.17
1748,7,13,2021-02-11,2021-02-17,DELIVERED,41629.42
1749,1,13,2021-02-11,2021-02-17,DELIVERED,54800.64
1750,4,14,2021-02-11,2021-02-16,DELIVERED,81949.59
1751,1,14,2021-02-11,2021-02-17,DELIVERED,154287.72
1752,4,14,2021-02-11,2021-02-16,DELIVERED,33060.0
1753,6,14,2021-02-11,2021-02-18,DELIVERED,33343.32
1754,3,14,2021-02-11,2021-02-18,DELIVERED,22615.1
1755,2,14,2021-02-11,2021-02-17,DELIVERED,36951.0
1756,4,14,2021-02-11,2021-02-16,DELIVERED,45350.44
1757,5,14,2021-02-11,2021-02-18,DELIVERED,32635.26
1758,6,14,2021-02-11,2021-02-17,DELIVERED,30439.05
1759,7,14,2021-02-11,2021-02-16,DELIVERED,68040.0
1760,4,14,2021-02-11,2021-02-16,DELIVERED,23703.68
1761,6,14,2021-02-11,2021-02-18,DELIVERED,43916.52
1762,4,14,2021-02-11,2021-02-16,DELIVERED,94829.12
1763,6,14,2021-02-11,2021-02-18,DELIVERED,5333.2
1764,1,15,2021-02-11,2021-02-14,DELIVERED,43142.94
1765,6,15,2021-02-11,2021-02-16,DELIVERED,28491.91
1766,2,15,2021-02-11,2021-02-15,DELIVERED,86310.42
1767,4,15,2021-02-11,2021-02-18,DELIVERED,106297.62
1768,4,15,2021-02-11,2021-02-19,DELIVERED,30479.8
1769,6,15,2021-02-11,2021-02-15,DELIVERED,31509.87
1770,7,15,2021-02-11,2021-02-16,DELIVERED,64344.0
1771,4,15,2021-02-11,2021-02-19,DELIVERED,24590.72
1772,4,15,2021-02-11,2021-02-19,DELIVERED,25487.93
1773,6,16,2021-02-11,2021-02-17,DELIVERED,29068.82
1774,4,16,2021-02-11,2021-02-20,DELIVERED,38845.5
1775,6,16,2021-02-11,2021-02-17,DELIVERED,112751.85
1776,3,16,2021-02-11,2021-02-16,DELIVERED,22361.23
1777,4,16,2021-02-11,2021-02-20,DELIVERED,103620.66
1778,4,16,2021-02-11,2021-02-19,DELIVERED,30775.96
1779,6,16,2021-02-11,2021-02-17,DELIVERED,32322.9
1780,4,16,2021-02-11,2021-02-19,DELIVERED,25502.4
1781,3,17,2021-02-11,2021-02-17,DELIVERED,21987.6
1782,3,17,2021-02-11,2021-02-17,DELIVERED,32332.48
1783,4,17,2021-02-11,2021-02-18,DELIVERED,24225.37
1784,4,17,2021-02-11,2021-02-19,DELIVERED,130443.3
1785,6,18,2021-02-11,2021-02-17,DELIVERED,36024.45
1786,3,18,2021-02-11,2021-02-17,DELIVERED,8207.7
1787,4,18,2021-02-11,2021-02-17,DELIVERED,15798.98
1788,6,18,2021-02-11,2021-02-17,DELIVERED,28221.96
1789,4,18,2021-02-11,2021-02-17,DELIVERED,9469.2
1790,7,18,2021-02-11,2021-02-16,DELIVERED,11903.65
1791,3,19,2021-02-11,2021-02-18,DELIVERED,8408.5
1792,6,19,2021-02-11,2021-02-16,DELIVERED,18078.12
1793,6,19,2021-02-11,2021-02-16,DELIVERED,1814.88
1794,6,20,2021-02-11,2021-02-17,DELIVERED,22428.25
1795,4,20,2021-02-11,2021-02-20,DELIVERED,14311.5
1796,1,20,2021-02-11,2021-02-13,DELIVERED,43584.1
1797,4,20,2021-02-11,2021-02-19,DELIVERED,11920.44
1798,6,20,2021-02-11,2021-02-16,DELIVERED,19426.05
1799,6,20,2021-02-11,2021-02-17,DELIVERED,16479.48
1800,4,20,2021-02-11,2021-02-20,DELIVERED,23157.89
1801,6,21,2021-02-11,2021-02-16,DELIVERED,31599.78
1802,4,21,2021-02-11,2021-02-20,DELIVERED,34147.5
1803,1,21,2021-02-11,2021-02-14,DELIVERED,117032.4
1804,3,21,2021-02-11,2021-02-16,DELIVERED,19173.83
1805,1,21,2021-02-11,2021-02-14,DELIVERED,27349.8
1806,6,21,2021-02-11,2021-02-16,DELIVERED,30558.03
1807,3,21,2021-02-11,2021-02-16,DELIVERED,34406.16
1808,4,21,2021-02-11,2021-02-20,DELIVERED,113496.82
1809,6,21,2021-02-11,2021-02-16,DELIVERED,4903.36
1810,5,22,2021-02-11,2021-02-16,DELIVERED,8259.45
1811,5,22,2021-02-11,2021-02-16,DELIVERED,27363.14
1812,6,22,2021-02-11,2021-02-16,DELIVERED,17083.44
1813,6,23,2021-02-11,2021-02-16,DELIVERED,56773.6
1814,6,23,2021-02-11,2021-02-15,DELIVERED,30664.66
1815,4,23,2021-02-11,2021-02-18,DELIVERED,72984.06
1816,3,23,2021-02-11,2021-02-16,DELIVERED,19866.86
1817,4,23,2021-02-11,2021-02-17,DELIVERED,104624.52
1818,4,23,2021-02-11,2021-02-18,DELIVERED,37442.42
1819,1,24,2021-02-11,2021-02-16,DELIVERED,18592.29
1820,4,24,2021-02-11,2021-02-18,DELIVERED,32524.74
1821,4,24,2021-02-11,2021-02-17,DELIVERED,12635.81
1822,3,24,2021-02-11,2021-02-16,DELIVERED,19877.62
1823,6,24,2021-02-11,2021-02-16,DELIVERED,20419.75
1824,4,24,2021-02-11,2021-02-18,DELIVERED,16044.56
1825,1,24,2021-02-11,2021-02-16,DELIVERED,10732.2
1826,2,24,2021-02-11,2021-02-16,DELIVERED,31255.38
1827,7,24,2021-02-11,2021-02-16,DELIVERED,8231.51
1828,1,24,2021-02-11,2021-02-15,DELIVERED,17528.52
1829,4,24,2021-02-11,2021-02-18,DELIVERED,21493.85
1830,3,25,2021-02-11,2021-02-15,DELIVERED,66575.6
1831,3,25,2021-02-11,2021-02-16,DELIVERED,19706.93
1832,1,25,2021-02-11,2021-02-14,DELIVERED,104309.4
1833,7,25,2021-02-11,2021-02-15,DELIVERED,47489.89
1834,1,1,2021-02-12,2021-02-14,DELIVERED,154780.08
1835,7,1,2021-02-12,2021-02-17,DELIVERED,20237.98
1836,6,2,2021-02-12,2021-02-17,DELIVERED,58581.25
1837,4,2,2021-02-12,2021-02-21,DELIVERED,36757.5
1838,7,2,2021-02-12,2021-02-16,DELIVERED,32284.4
1839,4,2,2021-02-12,2021-02-20,DELIVERED,46087.18
1840,2,2,2021-02-12,2021-02-15,DELIVERED,85132.83
1841,3,2,2021-02-12,2021-02-16,DELIVERED,22007.37
1842,6,2,2021-02-12,2021-02-17,DELIVERED,77312.56
1843,5,2,2021-02-12,2021-02-16,DELIVERED,68757.2
1844,4,2,2021-02-12,2021-02-20,DELIVERED,24442.88
1845,4,3,2021-02-12,2021-02-20,DELIVERED,185794.92
1846,6,3,2021-02-12,2021-02-18,DELIVERED,15059.1
1847,4,3,2021-02-12,2021-02-20,DELIVERED,224083.86
1848,7,3,2021-02-12,2021-02-17,DELIVERED,69276.48
1849,4,4,2021-02-12,2021-02-21,DELIVERED,83331.36
1850,1,4,2021-02-12,2021-02-14,DELIVERED,65918.68
1851,4,4,2021-02-12,2021-02-21,DELIVERED,43958.82
1852,4,4,2021-02-12,2021-02-21,DELIVERED,110257.29
1853,2,4,2021-02-12,2021-02-15,DELIVERED,81272.88
1854,6,4,2021-02-12,2021-02-17,DELIVERED,48657.63
1855,1,4,2021-02-12,2021-02-15,DELIVERED,101768.53
1856,4,4,2021-02-12,2021-02-20,DELIVERED,25330.11
1857,4,4,2021-02-12,2021-02-20,DELIVERED,120186.22
1858,4,5,2021-02-12,2021-02-21,DELIVERED,14311.5
1859,4,5,2021-02-12,2021-02-20,DELIVERED,26588.0
1860,4,5,2021-02-12,2021-02-21,DELIVERED,41660.19
1861,6,5,2021-02-12,2021-02-18,DELIVERED,18236.7
1862,1,5,2021-02-12,2021-02-14,DELIVERED,40921.38
1863,7,5,2021-02-12,2021-02-17,DELIVERED,20352.81
1864,6,6,2021-02-12,2021-02-17,DELIVERED,7508.25
1865,3,6,2021-02-12,2021-02-16,DELIVERED,52706.86
1866,7,7,2021-02-12,2021-02-17,DELIVERED,69937.02
1867,4,8,2021-02-12,2021-02-20,DELIVERED,34495.5
1868,1,8,2021-02-12,2021-02-14,DELIVERED,27419.04
1869,3,8,2021-02-12,2021-02-17,DELIVERED,30294.36
1870,4,8,2021-02-12,2021-02-21,DELIVERED,124422.84
1871,1,8,2021-02-12,2021-02-14,DELIVERED,27357.44
1872,4,9,2021-02-12,2021-02-21,DELIVERED,34887.0
1873,4,9,2021-02-12,2021-02-21,DELIVERED,72718.18
1874,3,9,2021-02-12,2021-02-17,DELIVERED,33034.16
1875,5,9,2021-02-12,2021-02-16,DELIVERED,31767.96
1876,6,9,2021-02-12,2021-02-17,DELIVERED,31985.79
1877,4,9,2021-02-12,2021-02-20,DELIVERED,117733.44
1878,6,10,2021-02-12,2021-02-18,DELIVERED,29589.9
1879,1,10,2021-02-12,2021-02-14,DELIVERED,65747.24
1880,3,10,2021-02-12,2021-02-17,DELIVERED,19333.76
1881,5,10,2021-02-12,2021-02-16,DELIVERED,69032.32
1882,4,11,2021-02-12,2021-02-19,DELIVERED,72601.5
1883,3,11,2021-02-12,2021-02-17,DELIVERED,42559.15
1884,4,11,2021-02-12,2021-02-19,DELIVERED,232058.97
1885,6,11,2021-02-12,2021-02-17,DELIVERED,166127.52
1886,4,11,2021-02-12,2021-02-19,DELIVERED,82357.08
1887,4,11,2021-02-12,2021-02-19,DELIVERED,51670.08
1888,2,11,2021-02-12,2021-02-16,DELIVERED,53574.45
1889,6,11,2021-02-12,2021-02-17,DELIVERED,96288.48
1890,4,11,2021-02-12,2021-02-20,DELIVERED,256872.96
1891,7,12,2021-02-12,2021-02-17,DELIVERED,31646.22
1892,2,12,2021-02-12,2021-02-15,DELIVERED,37561.2
1893,4,12,2021-02-12,2021-02-20,DELIVERED,71920.54
1894,5,12,2021-02-12,2021-02-17,DELIVERED,31297.14
1895,4,12,2021-02-12,2021-02-19,DELIVERED,99075.2
1896,4,13,2021-02-12,2021-02-17,DELIVERED,69208.5
1897,6,13,2021-02-12,2021-02-19,DELIVERED,243905.8
1898,3,13,2021-02-12,2021-02-18,DELIVERED,149990.4
1899,4,13,2021-02-12,2021-02-18,DELIVERED,158198.6
1900,6,13,2021-02-12,2021-02-18,DELIVERED,63297.36
1901,7,13,2021-02-12,2021-02-17,DELIVERED,41629.42
1902,4,14,2021-02-12,2021-02-18,DELIVERED,81949.59
1903,1,14,2021-02-12,2021-02-17,DELIVERED,154287.72
1904,4,14,2021-02-12,2021-02-18,DELIVERED,33060.0
1905,2,14,2021-02-12,2021-02-18,DELIVERED,38408.7
1906,4,14,2021-02-12,2021-02-17,DELIVERED,47028.57
1907,5,14,2021-02-12,2021-02-19,DELIVERED,32635.26
1908,6,14,2021-02-12,2021-02-18,DELIVERED,30439.05
1909,7,14,2021-02-12,2021-02-17,DELIVERED,68040.0
1910,4,14,2021-02-12,2021-02-18,DELIVERED,23703.68
1911,6,14,2021-02-12,2021-02-19,DELIVERED,43916.52
1912,4,14,2021-02-12,2021-02-17,DELIVERED,99075.2
1913,1,15,2021-02-12,2021-02-16,DELIVERED,44798.04
1914,6,15,2021-02-12,2021-02-17,DELIVERED,28491.91
1915,6,15,2021-02-12,2021-02-16,DELIVERED,55970.2
1916,4,15,2021-02-12,2021-02-19,DELIVERED,106297.62
1917,4,15,2021-02-12,2021-02-20,DELIVERED,30479.8
1918,7,15,2021-02-12,2021-02-17,DELIVERED,65184.0
1919,4,15,2021-02-12,2021-02-20,DELIVERED,24590.72
1920,3,15,2021-02-12,2021-02-16,DELIVERED,32967.28
1921,4,15,2021-02-12,2021-02-19,DELIVERED,25487.93
1922,6,16,2021-02-12,2021-02-17,DELIVERED,29068.82
1923,4,16,2021-02-12,2021-02-20,DELIVERED,39150.0
1924,6,16,2021-02-12,2021-02-18,DELIVERED,112751.85
1925,3,16,2021-02-12,2021-02-17,DELIVERED,23150.61
1926,4,16,2021-02-12,2021-02-21,DELIVERED,103620.66
1927,4,16,2021-02-12,2021-02-20,DELIVERED,31516.36
1928,4,16,2021-02-12,2021-02-21,DELIVERED,25502.4
1929,5,16,2021-02-12,2021-02-15,DELIVERED,70281.26
1930,3,17,2021-02-12,2021-02-18,DELIVERED,21987.6
1931,3,17,2021-02-12,2021-02-18,DELIVERED,33305.84
1932,4,17,2021-02-12,2021-02-19,DELIVERED,24225.37
1933,6,18,2021-02-12,2021-02-18,DELIVERED,36024.45
1934,3,18,2021-02-12,2021-02-18,DELIVERED,8408.5
1935,4,18,2021-02-12,2021-02-19,DELIVERED,16208.28
1936,6,18,2021-02-12,2021-02-17,DELIVERED,28221.96
1937,7,18,2021-02-12,2021-02-17,DELIVERED,94315.77
1938,4,18,2021-02-12,2021-02-19,DELIVERED,9942.66
1939,7,18,2021-02-12,2021-02-17,DELIVERED,11903.65
1940,6,19,2021-02-12,2021-02-17,DELIVERED,1846.72
1941,4,20,2021-02-12,2021-02-20,DELIVERED,14311.5
1942,1,20,2021-02-12,2021-02-15,DELIVERED,43584.1
1943,4,20,2021-02-12,2021-02-20,DELIVERED,11920.44
1944,6,20,2021-02-12,2021-02-17,DELIVERED,16479.48
1945,1,20,2021-02-12,2021-02-14,DELIVERED,12955.95
1946,4,20,2021-02-12,2021-02-20,DELIVERED,23157.89
1947,4,21,2021-02-12,2021-02-20,DELIVERED,34147.5
1948,1,21,2021-02-12,2021-02-16,DELIVERED,117032.4
1949,1,21,2021-02-12,2021-02-16,DELIVERED,67290.2
1950,3,21,2021-02-12,2021-02-18,DELIVERED,19173.83
1951,5,21,2021-02-12,2021-02-16,DELIVERED,31346.7
1952,6,21,2021-02-12,2021-02-18,DELIVERED,30558.03
1953,5,21,2021-02-12,2021-02-16,DELIVERED,69486.48
1954,4,21,2021-02-12,2021-02-20,DELIVERED,118625.36
1955,6,21,2021-02-12,2021-02-18,DELIVERED,4903.36
1956,5,22,2021-02-12,2021-02-16,DELIVERED,27363.14
1957,6,22,2021-02-12,2021-02-18,DELIVERED,17514.84
1958,6,23,2021-02-12,2021-02-17,DELIVERED,56773.6
1959,6,23,2021-02-12,2021-02-17,DELIVERED,30664.66
1960,4,23,2021-02-12,2021-02-18,DELIVERED,72984.06
1961,3,23,2021-02-12,2021-02-17,DELIVERED,20524.35
1962,3,23,2021-02-12,2021-02-18,DELIVERED,20836.91
1963,4,23,2021-02-12,2021-02-19,DELIVERED,104624.52
1964,4,23,2021-02-12,2021-02-18,DELIVERED,37442.42
1965,4,24,2021-02-12,2021-02-19,DELIVERED,32524.74
1966,4,24,2021-02-12,2021-02-19,DELIVERED,12635.81
1967,3,24,2021-02-12,2021-02-17,DELIVERED,20570.22
1968,6,24,2021-02-12,2021-02-17,DELIVERED,21156.2
1969,4,24,2021-02-12,2021-02-19,DELIVERED,16044.56
1970,1,24,2021-02-12,2021-02-17,DELIVERED,10732.2
1971,2,24,2021-02-12,2021-02-18,DELIVERED,31255.38
1972,7,24,2021-02-12,2021-02-17,DELIVERED,8441.23
1973,4,24,2021-02-12,2021-02-19,DELIVERED,21493.85
1974,3,25,2021-02-12,2021-02-17,DELIVERED,66575.6
1975,3,1,2021-02-13,2021-02-18,DELIVERED,19724.7
1976,7,1,2021-02-13,2021-02-17,DELIVERED,20814.71
1977,7,1,2021-02-13,2021-02-18,DELIVERED,63840.0
1978,3,1,2021-02-13,2021-02-17,DELIVERED,32628.72
1979,6,2,2021-02-13,2021-02-18,DELIVERED,61058.4
1980,4,2,2021-02-13,2021-02-21,DELIVERED,36757.5
1981,6,2,2021-02-13,2021-02-19,DELIVERED,30464.76
1982,7,2,2021-02-13,2021-02-18,DELIVERED,32284.4
1983,4,2,2021-02-13,2021-02-22,DELIVERED,46087.18
1984,2,2,2021-02-13,2021-02-17,DELIVERED,85132.83
1985,6,2,2021-02-13,2021-02-18,DELIVERED,77312.56
1986,5,2,2021-02-13,2021-02-17,DELIVERED,68757.2
1987,4,2,2021-02-13,2021-02-22,DELIVERED,24442.88
1988,4,3,2021-02-13,2021-02-21,DELIVERED,193128.93
1989,4,3,2021-02-13,2021-02-21,DELIVERED,224083.86
1990,7,3,2021-02-13,2021-02-17,DELIVERED,71687.2
1991,1,3,2021-02-13,2021-02-16,DELIVERED,224666.4
1992,4,4,2021-02-13,2021-02-21,DELIVERED,83331.36
1993,1,4,2021-02-13,2021-02-16,DELIVERED,65918.68
1994,4,4,2021-02-13,2021-02-21,DELIVERED,45800.67
1995,4,4,2021-02-13,2021-02-22,DELIVERED,110257.29
1996,6,4,2021-02-13,2021-02-18,DELIVERED,48657.63
1997,1,4,2021-02-13,2021-02-16,DELIVERED,101768.53
1998,4,4,2021-02-13,2021-02-21,DELIVERED,25330.11
1999,7,4,2021-02-13,2021-02-17,DELIVERED,27533.66
2000,4,5,2021-02-13,2021-02-22,DELIVERED,32843.61
2001,4,5,2021-02-13,2021-02-21,DELIVERED,14311.5
2002,6,5,2021-02-13,2021-02-19,DELIVERED,12393.8
2003,4,5,2021-02-13,2021-02-22,DELIVERED,26588.0
2004,6,5,2021-02-13,2021-02-19,DELIVERED,18236.7
2005,1,5,2021-02-13,2021-02-15,DELIVERED,40921.38
2006,7,5,2021-02-13,2021-02-17,DELIVERED,20352.81
2007,6,6,2021-02-13,2021-02-18,DELIVERED,7508.25
2008,3,6,2021-02-13,2021-02-18,DELIVERED,52706.86
2009,7,7,2021-02-13,2021-02-18,DELIVERED,69937.02
2010,4,8,2021-02-13,2021-02-22,DELIVERED,34495.5
2011,1,8,2021-02-13,2021-02-16,DELIVERED,27419.04
2012,6,8,2021-02-13,2021-02-19,DELIVERED,49926.27
2013,1,8,2021-02-13,2021-02-15,DELIVERED,101902.26
2014,1,8,2021-02-13,2021-02-15,DELIVERED,31999.14
2015,4,8,2021-02-13,2021-02-21,DELIVERED,129997.34
2016,1,8,2021-02-13,2021-02-16,DELIVERED,27357.44
2017,6,8,2021-02-13,2021-02-19,DELIVERED,4887.44
2018,4,9,2021-02-13,2021-02-21,DELIVERED,34887.0
2019,4,9,2021-02-13,2021-02-22,DELIVERED,72718.18
2020,5,9,2021-02-13,2021-02-18,DELIVERED,31767.96
2021,4,9,2021-02-13,2021-02-22,DELIVERED,117733.44
2022,7,9,2021-02-13,2021-02-17,DELIVERED,28051.21
2023,6,10,2021-02-13,2021-02-18,DELIVERED,30743.72
2024,1,10,2021-02-13,2021-02-15,DELIVERED,65747.24
2025,3,10,2021-02-13,2021-02-18,DELIVERED,20240.03
2026,1,10,2021-02-13,2021-02-16,DELIVERED,19992.08
2027,1,10,2021-02-13,2021-02-15,DELIVERED,33524.34
2028,3,10,2021-02-13,2021-02-18,DELIVERED,19787.31
2029,5,10,2021-02-13,2021-02-18,DELIVERED,69032.32
2030,3,10,2021-02-13,2021-02-18,DELIVERED,32544.08
2031,1,11,2021-02-13,2021-02-16,DELIVERED,55205.55
2032,5,11,2021-02-13,2021-02-18,DELIVERED,46427.51
2033,4,11,2021-02-13,2021-02-20,DELIVERED,72601.5
2034,3,11,2021-02-13,2021-02-17,DELIVERED,42559.15
2035,2,11,2021-02-13,2021-02-17,DELIVERED,186751.92
2036,4,11,2021-02-13,2021-02-21,DELIVERED,240814.86
2037,1,11,2021-02-13,2021-02-16,DELIVERED,43760.92
2038,4,11,2021-02-13,2021-02-20,DELIVERED,51670.08
2039,2,11,2021-02-13,2021-02-16,DELIVERED,53574.45
2040,6,11,2021-02-13,2021-02-18,DELIVERED,99567.12
2041,4,11,2021-02-13,2021-02-20,DELIVERED,256872.96
2042,7,12,2021-02-13,2021-02-17,DELIVERED,31646.22
2043,2,12,2021-02-13,2021-02-17,DELIVERED,37561.2
2044,4,12,2021-02-13,2021-02-20,DELIVERED,71920.54
2045,5,12,2021-02-13,2021-02-17,DELIVERED,31297.14
2046,6,12,2021-02-13,2021-02-17,DELIVERED,31073.61
2047,4,12,2021-02-13,2021-02-20,DELIVERED,99075.2
2048,1,13,2021-02-13,2021-02-19,DELIVERED,54302.1
2049,4,13,2021-02-13,2021-02-19,DELIVERED,69208.5
2050,6,13,2021-02-13,2021-02-20,DELIVERED,251703.3
2051,3,13,2021-02-13,2021-02-19,DELIVERED,149990.4
2052,4,13,2021-02-13,2021-02-19,DELIVERED,158198.6
2053,3,13,2021-02-13,2021-02-19,DELIVERED,59571.08
2054,6,13,2021-02-13,2021-02-20,DELIVERED,63297.36
2055,7,13,2021-02-13,2021-02-18,DELIVERED,43621.76
2056,4,14,2021-02-13,2021-02-19,DELIVERED,85350.87
2057,1,14,2021-02-13,2021-02-19,DELIVERED,154287.72
2058,3,14,2021-02-13,2021-02-19,DELIVERED,52706.86
2059,6,14,2021-02-13,2021-02-19,DELIVERED,57376.15
2060,4,14,2021-02-13,2021-02-18,DELIVERED,33060.0
2061,2,14,2021-02-13,2021-02-20,DELIVERED,39696.9
2062,4,14,2021-02-13,2021-02-19,DELIVERED,47028.57
2063,5,14,2021-02-13,2021-02-20,DELIVERED,32635.26
2064,7,14,2021-02-13,2021-02-19,DELIVERED,68040.0
2065,4,14,2021-02-13,2021-02-19,DELIVERED,23703.68
2066,3,14,2021-02-13,2021-02-19,DELIVERED,32840.32
2067,4,14,2021-02-13,2021-02-18,DELIVERED,103675.12
2068,1,15,2021-02-13,2021-02-17,DELIVERED,44798.04
2069,6,15,2021-02-13,2021-02-18,DELIVERED,28491.91
2070,3,15,2021-02-13,2021-02-18,DELIVERED,54438.36
2071,6,15,2021-02-13,2021-02-17,DELIVERED,55970.2
2072,1,15,2021-02-13,2021-02-17,DELIVERED,116701.8
2073,4,15,2021-02-13,2021-02-20,DELIVERED,109476.51
2074,4,15,2021-02-13,2021-02-20,DELIVERED,30479.8
2075,3,15,2021-02-13,2021-02-17,DELIVERED,34067.6
2076,6,16,2021-02-13,2021-02-18,DELIVERED,29068.82
2077,6,16,2021-02-13,2021-02-18,DELIVERED,117274.4
2078,4,16,2021-02-13,2021-02-22,DELIVERED,103620.66
2079,4,16,2021-02-13,2021-02-22,DELIVERED,31516.36
2080,4,16,2021-02-13,2021-02-22,DELIVERED,25502.4
2081,5,16,2021-02-13,2021-02-17,DELIVERED,73006.22
